id,name,release date,director,duration,genre
fantastic_four_2015,Fantastic Four,"Aug 7, 2015 Wide",Josh Trank,1 hr. 46 min.,Action & Adventure
fantastic_four_2_rise_of_the_silver_surfer,Fantastic Four: Rise of the Silver Surfer,"Jun 15, 2007 Wide",Tim Story,,"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy"
fantastic_four,Fantastic Four,"Jul 8, 2005 Wide",Tim Story,,"Action & Adventure,Science Fiction & Fantasy"
playing_it_cool,Playing It Cool,"May 8, 2015 Limited",Justin Reardon,1 hr. 34 min.,"Comedy,Romance"
be_cool,Be Cool,"Mar 4, 2005 Wide",F. Gary Gray,,"Drama,Mystery & Suspense,Comedy"
saw_3,Saw III,"Oct 27, 2006 Wide",Darren Lynn Bousman,,"Mystery & Suspense,Horror"
valiant-is-the-word-for-carrie,Valiant Is the Word for Carrie,"Oct 7, 1936 Wide",Wesley Ruggles,,"Drama,Classics"
sword_of_the_valiant,Sword of the Valiant,"Aug 17, 1984 Wide",Stephen Weeks,1 hr. 42 min.,"Action & Adventure,Art House & International,Science Fiction & Fantasy"
valiant,Valiant,"Aug 19, 2005 Wide","Rob Letterman,Gary Chapman",,"Animation,Kids & Family,Comedy"
devils_rejects,The Devil's Rejects,"Jul 22, 2005 Wide",Rob Zombie,,Horror
ring_two,The Ring Two,"Mar 18, 2005 Wide",Hideo Nakata,,"Drama,Horror"
land_of_the_dead,Land of the Dead,"Jun 24, 2005 Wide",George A. Romero,,"Drama,Action & Adventure,Horror,Mystery & Suspense"
zizek,Zizek!,"Nov 17, 2005 Limited",Astra Taylor,,"Documentary,Special Interest"
king_bs_roost_1_2,King B.'s Roost 1-2,"Aug 14, 2008 Wide",King B.,,Special Interest
pride_2014,Pride,"Sep 26, 2014 Limited",Matthew Warchus,2 hr.,"Drama,Comedy"
rent_a_kid,Rent-a-Kid,"Nov 4, 1995 Wide",Fred Gerber,1 hr. 25 min.,"Comedy,Kids & Family"
1039199-casanova,Casanova,"Mar 1, 1987 Wide",Simon Langton,2 hr. 2 min.,"Drama,Action & Adventure,Television,Comedy"
1167297-casanova,Casanova,"Mar 13, 2005 Wide",Sheree Folkson,,"Drama,Television,Comedy"
bubbles2008,Bubbles,"Dec 1, 2008 Wide",Kasper Syhler,,"Art House & International,Drama"
1156246-casanova,Casanova,"Dec 25, 2005 Wide",Lasse Hallstrom,,"Drama,Romance,Comedy"
1152276-rent,Rent,"Nov 23, 2005 Wide",Chris Columbus,,"Romance,Musical & Performing Arts,Comedy"
bubble_boy,Bubble Boy,"Aug 24, 2001 Wide","Blair Hayes (II),Blair Hayes",,Comedy
1153488-bubble,Bubble,"Jan 27, 2006 Wide",Steven Soderbergh,,"Drama,Action & Adventure,Art House & International,Mystery & Suspense"
1007230-fever_pitch,Fever Pitch,"Jun 1, 1985 Wide","Richard Brooks I,Richard Brooks",,Drama
fever_pitch,Fever Pitch,"Apr 8, 2005 Wide","Bobby Farrelly,Peter Farrelly",,"Comedy,Romance"
1151780-venom,Venom,"Sep 16, 2005 Wide",Jim Gillespie,,"Mystery & Suspense,Horror"
1174705-hide_and_seek,Hide and Seek,"Jan 1, 1996 Wide",Su Friedrich,1 hr. 4 min.,"Documentary,Drama,Television,Special Interest"
1095558-hide_and_seek,Hide and Seek,"May 1, 2000 Wide",Sidney J. Furie,1 hr. 39 min.,"Drama,Action & Adventure,Mystery & Suspense"
1022537-venom,Venom,"Jan 29, 1981 Wide",Piers Haggard,,"Horror,Mystery & Suspense,Cult Movies"
tamara,Tamara,"Feb 3, 2006 Wide",Jeremy Haft,1 hr. 38 min.,Horror
1141193-hide_and_seek,Hide and Seek,"Jan 28, 2005 Wide",John Polson,,Mystery & Suspense
tamara_drewe_2010,Tamara Drewe,"Oct 8, 2010 Limited",Stephen Frears,,"Drama,Art House & International,Comedy"
the_roost,The Roost,"Oct 21, 2005 Limited",Ti West,1 hr. 20 min.,"Drama,Horror"
alien_abduction_2014,Alien Abduction,"Apr 4, 2014 Limited",Matty Beckerman,,"Horror,Mystery & Suspense,Science Fiction & Fantasy"
alien-abduction,Alien Abduction,"Jan 1, 2005 Wide",Eric Forsberg,1 hr. 35 min.,"Science Fiction & Fantasy,Horror"
history_of_violence,A History of Violence,"Sep 30, 2005 Wide",David Cronenberg,,"Drama,Action & Adventure,Mystery & Suspense"
10005409-dirty_deeds,Dirty Deeds,"Aug 26, 2005 Wide",David Kendall,1 hr. 27 min.,Comedy
pride_and_prejudice_and_zombies,Pride and Prejudice and Zombies,"Feb 5, 2016 Wide",Burr Steers,,"Horror,Romance,Comedy"
pride,Pride,"Mar 14, 2007 Wide",Sunu Gonera,,Drama
1155622-why_we_fight,Why We Fight,"Jan 20, 2006 Limited",Eugene Jarecki,,"Documentary,Special Interest"
da_block_party,Da Block Party,"Nov 11, 2004 Wide","Amir Valina,Amir Valinia",1 hr. 31 min.,Comedy
the_protector_1998,The Protector,"Nov 1, 1998 Wide","Duane Clark,Duane B. Clark",,"Drama,Action & Adventure,Television,Romance,Mystery & Suspense"
elektra-luxx,Elektra Luxx,"Mar 11, 2011 Limited",Sebastian Gutierrez,,Comedy
protector,The Protector (Tom yum goong) (Warrior King),"Aug 11, 2005 Wide",Prachya Pinkaew,1 hr. 49 min.,"Drama,Action & Adventure,Art House & International"
1145385-unleashed,Unleashed,"May 13, 2005 Wide",Louis Leterrier,,"Drama,Action & Adventure,Mystery & Suspense"
pink_floyd_delicate_sound_of_thunder,Pink Floyd: Delicate Sound of Thunder,"Jun 13, 1989 Wide",Wayne Isham,,"Musical & Performing Arts,Documentary"
cave_of_forgotten_dreams,Cave of Forgotten Dreams,"Apr 29, 2011 Limited",Werner Herzog,,"Documentary,Special Interest"
1099999-beowulf,Beowulf,"Apr 1, 1999 Wide",Graham Baker,1 hr. 29 min.,"Action & Adventure,Art House & International,Science Fiction & Fantasy"
beowulf,Beowulf,"Nov 15, 2007 Wide",Robert Zemeckis,,"Action & Adventure,Animation,Science Fiction & Fantasy"
his-big-white-self,His Big White Self,"Jul 2, 1986 Wide",Nick Broomfield,,"Musical & Performing Arts,Documentary"
cave,The Cave,"Aug 26, 2005 Wide",Bruce Hunt,,"Action & Adventure,Horror,Science Fiction & Fantasy"
10006588-street_fight,Street Fight,"Jan 1, 2005 Limited",Marshall Curry,1 hr. 26 min.,"Documentary,Special Interest"
sound_of_thunder,A Sound of Thunder,"Sep 2, 2005 Wide","Ben Kingsley,Peter Hyams",,"Drama,Action & Adventure,Horror,Science Fiction & Fantasy"
1016847-protector,The Protector,"Aug 23, 1985 Wide","James Glickenhaus,Prachya Pinkaew",,"Drama,Action & Adventure"
1161913-big_white,The Big White,"Dec 16, 2005 Limited",Mark Mylod,1 hr. 45 min.,"Drama,Comedy"
ill-never-forget-you-1951,I'll Never Forget You (The House in the Square) (Man of Two Worlds),"Dec 7, 1951 Limited",Roy Ward Baker,,"Drama,Romance,Classics,Science Fiction & Fantasy"
man_of_the_house,Man of the House,"Feb 25, 2005 Wide",Stephen Herek,,"Action & Adventure,Comedy"
elektra,Elektra,"Jan 14, 2005 Wide",Rob Bowman,,"Drama,Action & Adventure"
1059858-man_of_the_house,Man of the House,"Mar 3, 1995 Wide",James Orr,1 hr. 37 min.,"Comedy,Kids & Family"
block_party,Dave Chappelle's Block Party,"Mar 3, 2006 Wide",Michel Gondry,,"Documentary,Musical & Performing Arts,Comedy"
1010574-inside_man,The Inside Man,"Aug 31, 1984 Wide",Tom Clegg,,"Mystery & Suspense,Action & Adventure"
amateur-porn-star-killer-2,Amateur Porn Star Killer 2,"May 13, 2008 Wide",Shane Ryan,1 hr. 20 min.,"Drama,Horror"
1029101-painted_veil,The Painted Veil,"Nov 23, 1934 Wide",Richard Boleslawski,1 hr. 23 min.,Drama
he_and_she,"He's a Woman, She's a Man (Gam chi yuk sip)","Jul 23, 1994 Wide","Peter Chan,Chi Lee",,"Art House & International,Comedy"
painted_veil,The Painted Veil,"Dec 20, 2006 Wide","John Curran,John J. Curran",,"Drama,Romance"
inside_man,Inside Man,"Mar 24, 2006 Wide",Spike Lee,,"Drama,Action & Adventure,Mystery & Suspense"
looney-tunes-stranger-than-fiction,Looney Tunes: Stranger Than Fiction,"Oct 28, 2003 Wide",Steve Belfer,,"Animation,Kids & Family"
1091165-deja_vu,Deja Vu,"Apr 28, 1998 Wide",Henry Jaglom,1 hr. 57 min.,Drama
1093420-stranger_than_fiction,Stranger Than Fiction,"Dec 1, 1999 Wide",Eric Bross,1 hr. 30 min.,"Action & Adventure,Horror,Mystery & Suspense"
shes_the_man,She's the Man,"Mar 17, 2006 Wide",Andy Fickman,,"Comedy,Romance"
the_sentinel_1977,The Sentinel,"Jan 7, 1977 Limited",Michael Winner,1 hr. 31 min.,"Drama,Horror,Mystery & Suspense"
deja_vu,Déjà Vu,"Nov 22, 2006 Wide",Tony Scott,,"Drama,Action & Adventure,Romance,Mystery & Suspense"
sentinel,The Sentinel,"Apr 21, 2006 Wide",Clark Johnson,,"Mystery & Suspense,Drama"
stranger_than_fiction,Stranger Than Fiction,"Nov 10, 2006 Wide",Marc Forster,,"Drama,Romance,Comedy"
happy_feet_two,Happy Feet Two,"Nov 18, 2011 Wide","Gary Eck,David Peers",,"Animation,Kids & Family,Art House & International"
happy_feet,Happy Feet,"Nov 17, 2006 Wide","George Miller,Warren Coleman,Judy Morris",,"Animation,Kids & Family,Comedy"
smokin_aces_2_assassins_ball,Smokin' Aces 2: Assassin's Ball,"Jan 19, 2010 Wide",P.J. Pesce,1 hr. 29 min.,"Drama,Action & Adventure,Comedy"
over_the_hedge_1905,Over the Hedge (The Other Side of the Hedge),"Dec 31, 1905 Wide",Lewin Fitzhamon,,"Art House & International,Comedy,Special Interest"
night_monster,Night Monster (House of Mystery),"Oct 20, 1942 Wide","Ford Beebe,Ford I. Beebe",1 hr. 13 min.,"Mystery & Suspense,Horror"
smokin_aces,Smokin' Aces,"Jan 26, 2007 Wide",Joe Carnahan,,"Drama,Action & Adventure,Comedy"
night_at_the_museum_secret_of_the_tomb,Night at the Museum: Secret of the Tomb,"Dec 19, 2014 Wide",Shawn Levy,,"Action & Adventure,Comedy"
open_season_1996,Open Season,"May 10, 1996 Wide",Robert Wuhl,,Comedy
open_season,Open Season,"Sep 29, 2006 Wide","Roger Allers,Jill Culton,Anthony Stacchi",,"Action & Adventure,Animation,Comedy"
monster_house,Monster House,"Jul 21, 2006 Wide",Gil Kenan,,"Action & Adventure,Animation,Kids & Family"
cars,Cars,"Jun 9, 2006 Wide","John Lasseter,Joe Ranft",,"Action & Adventure,Animation,Kids & Family,Comedy"
night_at_the_museum_2,Night at the Museum 2: Battle of the Smithsonian,"May 22, 2009 Wide",Shawn Levy,,"Action & Adventure,Kids & Family,Science Fiction & Fantasy,Comedy"
over_the_hedge,Over the Hedge,"May 19, 2006 Wide","Tim Johnson,Karey Kirkpatrick",,"Animation,Kids & Family,Comedy"
night_at_the_museum,Night at the Museum,"Dec 22, 2006 Wide",Shawn Levy,,"Action & Adventure,Kids & Family,Comedy"
the-road-to-glory,The Road to Glory,"Jun 2, 1936 Wide",Howard Hawks,,"Drama,Classics"
1155467-glory_road,Glory Road,"Jan 13, 2006 Wide","James Garner,James Gartner",,"Sports & Fitness,Drama"
world_trade_center_anatomy_of_the_collapse_2002,World Trade Center: Anatomy of the Collapse,"Dec 31, 2002 Wide",Ben Bowie,52 min.,Documentary
world_trade_center,World Trade Center,"Aug 9, 2006 Wide",Oliver Stone,,Drama
1119965-invincible,Invincible,"Nov 18, 2001 Wide","Jefery Levy,Tony Siu-Tung Ching",1 hr. 31 min.,"Action & Adventure,Television,Mystery & Suspense,Science Fiction & Fantasy"
1110871-amazing_grace,Amazing Grace,"Aug 30, 1974 Wide",Stan Lathan,1 hr. 37 min.,"Classics,Comedy"
talladega_nights_the_ballad_of_ricky_bobby,Talladega Nights: The Ballad of Ricky Bobby,"Aug 4, 2006 Wide",Adam McKay,,"Action & Adventure,Sports & Fitness,Comedy"
1110925-invincible,Invincible,"Sep 20, 2002 Wide",Werner Herzog,2 hr. 15 min.,"Art House & International,Drama"
10007415-amazing_grace,Amazing Grace,"Feb 23, 2007 Wide",Michael Apted,,"Mystery & Suspense,Drama"
invincible,Invincible,"Aug 25, 2006 Wide",Ericson Core,,"Sports & Fitness,Drama"
step_up_revolution,Step Up Revolution,"Jul 27, 2012 Wide",Scott Speer,,"Drama,Romance,Musical & Performing Arts"
step_up_2_the_streets,Step Up 2 the Streets,"Feb 14, 2008 Wide",Jon M. Chu,,"Drama,Romance"
rescue_dawn,Rescue Dawn,"Jul 27, 2007 Wide",Werner Herzog,,"Drama,Action & Adventure"
step_up,Step Up,"Aug 11, 2006 Wide",Anne Fletcher,,Drama
the-pursuit-of-happyness2005,The Pursuit of Happyness,"Jul 16, 2005 Wide",Patrick McGuinn,,"Musical & Performing Arts,Documentary"
da-vinci-code-decoded,Da Vinci Code Decoded,"Nov 2, 2004 Wide",Richard Metzger,,"Documentary,Special Interest"
500_days_of_summer,500 Days of Summer,"Jul 17, 2009 Wide",Marc Webb,,"Drama,Romance,Comedy"
300_rise_of_an_empire,300: Rise of an Empire,"Mar 7, 2014 Wide",Noam Murro,,"Drama,Action & Adventure"
superman_returns,Superman Returns,"Jun 28, 2006 Wide",Bryan Singer,,"Drama,Action & Adventure,Science Fiction & Fantasy"
pursuit_of_happyness,The Pursuit of Happyness,"Dec 15, 2006 Wide",Gabriele Muccino,,Drama
babel-1999,Babel,"Apr 7, 1999 Wide",Gerard Pullicino,,"Science Fiction & Fantasy,Kids & Family"
300,300,"Mar 9, 2007 Wide",Zack Snyder,,"Drama,Action & Adventure"
da_vinci_code,The Da Vinci Code,"May 19, 2006 Wide",Ron Howard,,"Drama,Action & Adventure,Mystery & Suspense"
miami_vice,Miami Vice,"Jul 28, 2006 Wide",Michael Mann,,"Drama,Action & Adventure"
death_weekend,Death Weekend (The House by the Lake),"Sep 17, 1976 Wide",William Fruet,,"Drama,Action & Adventure,Horror,Mystery & Suspense"
way_of_the_puck,Way Of The Puck,"Oct 29, 2010 Limited",Eric D. Anderson (III),,Documentary
lake_house,The Lake House,"Jun 16, 2006 Wide",Alejandro Agresti,,"Drama,Romance"
landmine_goes_click,Landmine Goes Click,"Nov 10, 2015 Wide",Levan Bakhia,,"Drama,Action & Adventure,Art House & International,Special Interest"
1003722-casino_royale,Casino Royale,"Apr 27, 1967 Wide","Richard Talmadge,Kenneth Hughes,John Huston,Joseph McGrath,Robert Parrish,Val Guest,Ken Hughes",2 hr. 30 min.,"Action & Adventure,Classics,Comedy"
jesus_camp,Jesus Camp,"Sep 15, 2006 Limited","Heidi Ewing,Rachel Grady,Mike Papantonio",1 hr. 26 min.,"Documentary,Faith & Spirituality,Musical & Performing Arts"
pucked,National Lampoon's Pucked,"Feb 10, 2006 Wide",Arthur Hiller,1 hr. 26 min.,Comedy
click,Click,"Jun 23, 2006 Wide",Frank Coraci,,"Comedy,Kids & Family"
the_illusionist-2009,The Illusionist (L'illusionniste),"Dec 25, 2010 Limited",Sylvain Chomet,,"Drama,Animation,Art House & International,Comedy"
casino_royale,Casino Royale,"Nov 17, 2006 Wide",Martin Campbell,,"Mystery & Suspense,Action & Adventure"
illusionist,The Illusionist,"Aug 18, 2006 Wide","Bob Yari,Neil Burger",,"Drama,Romance,Science Fiction & Fantasy"
inconvenient_truth,An Inconvenient Truth,"May 24, 2006 Limited",Davis Guggenheim,1 hr. 40 min.,"Documentary,Special Interest"
happily_never_after_2012,Happily Never After,"Feb 24, 2012 Wide",Jamie Heinrich,,"Drama,Comedy"
happily-never-after-2,Happily N'Ever After 2: Snow White - Another Bite @ the Apple,"Mar 24, 2009 Wide","Boyd Kirkland,Steven E. Gordon",1 hr. 10 min.,"Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy"
zoom_2006,Zoom,"Aug 11, 2006 Wide",Peter Hewitt,,"Action & Adventure,Kids & Family,Comedy"
1060167-queen,The Queen,"Jun 17, 1968 Limited",Frank Simon,,"Documentary,Special Interest"
queen,The Queen,"Oct 6, 2006 Wide",Stephen Frears,,Drama
happily_never_after,Happily N'ever After,"Dec 16, 2006 Wide",Paul J. Bolger,,"Animation,Kids & Family,Science Fiction & Fantasy,Comedy"
wild_city_2015,Wild City,"Jul 31, 2015 Limited",Ringo Lam,1 hr. 44 min.,"Action & Adventure,Art House & International,Mystery & Suspense,Science Fiction & Fantasy"
wild_horses_2015,Wild Horses,"Jun 5, 2015 Limited",Robert Duvall,1 hr. 40 min.,"Mystery & Suspense,Drama"
1179443-1179443-reef,Shark Bait (The Reef),"Jul 7, 2006 Wide","Kyung Ho Lee,Howard E. Baker,John Fox",1 hr. 17 min.,"Animation,Kids & Family"
nativity_story,The Nativity Story,"Dec 1, 2006 Wide",Catherine Hardwicke,,"Drama,Faith & Spirituality"
wild,The Wild,"Apr 14, 2006 Wide","Dominic Scott Kay,Eddie Izzard,Greg Cipes,James Belushi,Janeane Garofalo,Jonathan Kimmel,Kiefer Sutherland,Richard Kind,William Shatner,Steve 'Spaz' Williams,Steve Williams,Steve 'Spaz' Williams",,"Action & Adventure,Animation,Kids & Family,Comedy"
girl_who_played_with_fire,The Girl Who Played with Fire (Flickan som lekte med elden),"Jul 9, 2010 Wide",Daniel Alfredson,,"Drama,Art House & International,Mystery & Suspense"
flicka,Flicka,"Oct 20, 2006 Wide","Michael Mayer (VI),Michael Mayer",,"Drama,Kids & Family"
rv,RV,"Apr 28, 2006 Wide",Barry Sonnenfeld,,"Action & Adventure,Kids & Family,Comedy"
tenacious_d_in_the_pick_of_destiny,Tenacious D in The Pick of Destiny,"Nov 22, 2006 Wide",Liam Lynch,,"Musical & Performing Arts,Comedy"
deck-the-halls-2005,Deck the Halls,"Dec 12, 2005 Wide",George Mendeluk,,Kids & Family
death_machine_the_fall_of_london,Death Machine: The Fall of London,"Dec 19, 2015 Wide",Neil Johnson (VI),,"Action & Adventure,Art House & International,Science Fiction & Fantasy"
dominion_prequel_to_the_exorcist,Dominion: Prequel to the Exorcist,"May 20, 2005 Wide",Paul Schrader,,Horror
deck_the_halls,Deck the Halls,"Nov 22, 2006 Wide",John Whitesell,,Comedy
scoop,Scoop,"Jul 28, 2006 Wide",Woody Allen,,"Romance,Mystery & Suspense,Comedy"
all_things_must_pass_the_rise_and_fall_of_tower_records,All Things Must Pass: The Rise and Fall of Tower Records,"Oct 16, 2015 Wide",Colin Hanks,,"Musical & Performing Arts,Documentary"
the_falling_2014,The Falling,"Aug 7, 2015 Limited",Carol Morley,,"Mystery & Suspense,Drama"
man_of_the_year_2002,Man of the Year,"Apr 12, 2002 Wide","Tamara Friedman,Straw Weisman,Andy Goldberg,David Roy,Jonathan Tydor,Barry Zetlin",,"Art House & International,Drama"
man_of_the_year,Man of the Year,"Oct 13, 2006 Wide",Barry Levinson,,"Television,Comedy"
the_holiday,The Holiday,"Dec 2, 2006 Wide",Nancy Meyers,,"Comedy,Romance"
dark_corners,Dark Corners,"Oct 10, 2006 Wide",Ray Gower,1 hr. 35 min.,"Mystery & Suspense,Horror"
dark_corner,The Dark Corner,"Apr 9, 1946 Wide",Henry Hathaway,1 hr. 39 min.,"Drama,Mystery & Suspense,Classics"
wolke_neun,Wolke Neun (Cloud 9),"May 17, 2008 Wide",Andreas Dresen,1 hr. 37 min.,"Drama,Romance,Art House & International"
the-haunting-of-sorority-row-the-deadly-pledge,The Haunting of Sorority Row (The Deadly Pledge),"Oct 6, 2007 Wide",Bert Kish,,"Drama,Television,Horror,Mystery & Suspense"
atlantis_the_lost_empire,Atlantis - The Lost Empire,"Jun 15, 2001 Wide","Gary Trousdale,Kirk Wise",,"Action & Adventure,Animation,Kids & Family,Science Fiction & Fantasy"
breaking_up,Breaking Up,"Oct 17, 1997 Wide",Robert Greenwald,1 hr. 30 min.,"Drama,Romance,Comedy"
break_up,The Break-Up,"Jun 1, 2006 Wide","Peyton Reed,Elizabeth Dashiell",,"Drama,Romance,Comedy"
cloud_atlas_2012,Cloud Atlas,"Oct 26, 2012 Wide","Larry Wachowski,Tom Tykwer,Andy Wachowski,Lana Wachowski",,"Drama,Science Fiction & Fantasy"
hootenanny_hoot,Hootenanny Hoot,"Feb 10, 1964 Wide",Gene Nelson,,"Musical & Performing Arts,Comedy"
hoot,Hoot,"May 5, 2006 Wide",Wil Shriner,,"Drama,Kids & Family,Comedy"
beyond_the_wall_of_sleep_2006,Beyond the Wall of Sleep,"Jun 6, 2006 Wide","Barrett J. Leigh,Thom Maurer,Barrett Klausman",1 hr. 25 min.,"Drama,Horror"
poseidon_rex,Poseidon Rex,"Apr 18, 2014 Limited",Mark L. Lester,1 hr. 38 min.,"Drama,Action & Adventure,Science Fiction & Fantasy"
1153951-curious_george,Curious George,"Feb 10, 2006 Wide","David Cross,Jun Falkenstein,Dick Van Dyke,Drew Barrymore,Ed O'Ross,Eugene Levy,Haley Noelle Johnson,Joan Plowright,Will Ferrell,Matthew O'Callaghan",,"Animation,Kids & Family,Comedy"
kiss-me-again-2010,Kiss Me Again (Baciami ancora),"Dec 31, 2010 Wide",Gabriele Muccino,,"Drama,Romance,Art House & International,Comedy"
kiss_me_again,Kiss Me Again,"May 5, 2006 Wide",William Tyler Smith,1 hr. 43 min.,"Drama,Comedy"
poseidon,Poseidon,"May 12, 2006 Wide",Wolfgang Petersen,,"Drama,Action & Adventure"
1152883-cloud_9,Cloud 9,"Jan 3, 2006 Wide",Harry Basil,1 hr. 33 min.,Comedy
atl,ATL,"Mar 31, 2006 Wide","Chris Robinson (IV),Chris Robinson",,"Drama,Comedy"
prestige,The Prestige,"Oct 20, 2006 Wide",Christopher Nolan,,"Drama,Action & Adventure,Mystery & Suspense"
770866375,Man About Town,"Jul 7, 1939 Wide",Mark Sandrich,,"Musical & Performing Arts,Comedy"
man_about_town_1947,Man About Town (Le Silence Est D'or),"Jan 1, 1947 Wide",René Clair,,Comedy
breaking_and_entering_2011,Breaking and Entering,"Jan 14, 2011 Limited",Benjamin Fingerhut,,"Documentary,Musical & Performing Arts,Comedy,Special Interest"
fountainhead,The Fountainhead,"Jul 2, 1949 Wide",King Vidor,1 hr. 54 min.,"Drama,Classics"
deliver-us-from-evil-2009,Deliver Us From Evil (Fri os fra det onde),"Apr 3, 2009 Limited",Ole Bornedal,,"Art House & International,Mystery & Suspense"
black_gold,Black Gold,"Jan 20, 1936 Wide",Russell Hopton,1 hr. 22 min.,"Action & Adventure,Mystery & Suspense,Classics"
1169498-bridge,The Bridge,"Oct 27, 2006 Wide",Eric Steel,1 hr. 34 min.,"Documentary,Drama"
bridge_of_spies,Bridge of Spies,"Oct 16, 2015 Wide",Steven Spielberg,,Mystery & Suspense
hope_bridge,Hope Bridge,"May 8, 2015 Limited",Joshua Overbay,1 hr. 30 min.,Drama
firewall,Firewall,"Feb 10, 2006 Wide",Richard Loncraine,,"Drama,Action & Adventure,Mystery & Suspense"
man_about_town,Man About Town,"Feb 7, 2006 Wide",Mike Binder,1 hr. 39 min.,"Drama,Action & Adventure,Comedy"
deliver_us_from_evil,Deliver Us from Evil,"Oct 13, 2006 Wide",Amy Berg,1 hr. 41 min.,Documentary
breaking_and_entering,Breaking and Entering,"Feb 16, 2007 Wide",Anthony Minghella,,Drama
deliver_us_from_evil_2014,Deliver Us from Evil,"Jul 2, 2014 Wide",Scott Derrickson,,"Action & Adventure,Horror"
the_fountain,The Fountain,"Nov 22, 2006 Wide",Darren Aronofsky,,"Drama,Science Fiction & Fantasy"
dreamgirls,Dreamgirls,"Dec 25, 2006 Wide",Bill Condon,,"Musical & Performing Arts,Drama"
love_is_the_drug,Love Is the Drug (Addicted to Her Love),"Oct 6, 2006 Wide","Elliot Lester,Elliott Lester",1 hr. 36 min.,Drama
blood_diamond,Blood Diamond,"Dec 8, 2006 Wide",Edward Zwick,,"Drama,Action & Adventure,Mystery & Suspense"
crank_high_voltage,Crank 2: High Voltage,"Apr 17, 2009 Wide","Mark Neveldine,Brian Taylor",,"Action & Adventure,Comedy"
crank,Crank,"Sep 1, 2006 Wide","Mark Neveldine,Brian Taylor",,"Action & Adventure,Mystery & Suspense,Comedy"
valley-of-song-men-are-children-twice,Valley of Song (Men Are Children Twice),"Jun 9, 1953 Wide",Gilbert Gunn,,"Drama,Romance,Comedy"
robin_cooks_acceptable_risk,Robin Cook's Acceptable Risk,"Mar 1, 2001 Wide",William A. Graham,1 hr. 30 min.,"Drama,Television,Horror,Mystery & Suspense,Science Fiction & Fantasy"
10006537-grandmas_boy,Grandma's Boy,"Sep 3, 1922 Wide","Fred C. Newmeyer,Fred Newmeyer",,"Kids & Family,Classics,Comedy"
children_of_men,Children of Men,"Dec 25, 2006 Wide",Alfonso Cuarón,,"Drama,Mystery & Suspense,Science Fiction & Fantasy"
men_women_and_children,"Men, Women & Children","Oct 1, 2014 Limited",Jason Reitman,1 hr. 59 min.,"Drama,Comedy"
grandmas_boy,Grandma's Boy,"Jan 6, 2006 Wide",Nicholaus Goossen,,Comedy
love-and-other-drugs,Love and Other Drugs,"Nov 24, 2010 Wide",Edward Zwick,,"Drama,Romance,Comedy"
accepted,Accepted,"Aug 18, 2006 Wide",Steve Pink,,Comedy
1155470-date_movie,Date Movie,"Feb 17, 2006 Wide","Jason Friedberg,Adam Campbell,Alyson Hannigan,Andrea Ferrell,Bridget Brno,Carmen Electra,Eddie Griffin,Fred Willard,Jennifer Coolidge,Judah Friedlander,Marie Matiko,Aaron Seltzer",,Comedy
date_night,Date Night,"Apr 9, 2010 Wide",Shawn Levy,,"Comedy,Romance"
50_first_dates,50 First Dates,"Feb 13, 2004 Wide",Peter Segal,,Comedy
lying_in_wait,Lying In Wait,"Dec 17, 2002 Wide","D.Shone Kirkpatrick,D. Shone Kirkpatrick",1 hr. 31 min.,"Drama,Horror,Mystery & Suspense"
hatchet_iii,Hatchet III,"Jun 14, 2013 Limited",B.J. McDonnell,1 hr. 21 min.,Horror
contractor,The Contractor,"Jul 10, 2007 Wide",Josef Rusnak,1 hr. 38 min.,Action & Adventure
1177488-contract,The Contract,"Oct 9, 2006 Wide",Bruce Beresford,1 hr. 36 min.,"Mystery & Suspense,Drama"
10007001-lying,Lying,"Jan 1, 2006 Wide",M. Blash,1 hr. 32 min.,Drama
contracted_phase_ii,Contracted: Phase II,"Sep 4, 2015 Limited",Josh Forbes,,"Drama,Horror,Mystery & Suspense"
crossover,Crossover,"Sep 1, 2006 Wide",Preston A. Whitmore II,,"Drama,Action & Adventure"
10010662-my_sisters_keeper,My Sister's Keeper,"Jun 26, 2009 Wide",Nick Cassavetes,,Drama
hatchet,Hatchet,"Apr 27, 2006 Wide",Adam Green,1 hr. 24 min.,Horror
invention_of_lying,The Invention of Lying,"Oct 2, 2009 Wide","Ricky Gervais,Matthew Robinson",,Comedy
freedomland,Freedomland,"Feb 17, 2006 Wide",Joe Roth,,"Mystery & Suspense,Drama"
barnyard,Barnyard,"Aug 4, 2006 Wide",Steve Oedekerk,,"Animation,Kids & Family,Comedy"
ju_on_2,Ju-on 2 (Ju-on: The Grudge 2),"Sep 5, 2003 Wide",Takashi Shimizu,,"Drama,Horror"
catch_a_fire,Catch a Fire,"Oct 27, 2006 Wide",Phillip Noyce,,"Drama,Musical & Performing Arts,Mystery & Suspense"
the_hunger_games_catching_fire,The Hunger Games: Catching Fire,"Nov 22, 2013 Wide",Francis Lawrence,,"Action & Adventure,Science Fiction & Fantasy"
the_wicker_man_final_cut,The Wicker Man - Final Cut,"Sep 27, 2013 Limited",Robin Hardy,1 hr. 34 min.,"Mystery & Suspense,Horror"
sormenjaljet,Sormenjäljet (Fingerprints),"Dec 20, 2009 Wide",Kati Juurus,,"Documentary,Television,Art House & International,Special Interest"
