id,name,release date,director,duration,genre
tt1935896,The ABCs of Death,26 April 2013 (UK),"Kaare Andrews,Angela Bettis",129 min,"Comedy,Horror"
tt2837336,Amnesiac,14 August 2015 (USA),Michael Polish,90 min,"Drama,Horror,Mystery"
tt0206226,Psycho Beach Party,September 2001 (USA),Robert Lee King,95 min,"Comedy,Horror,Mystery"
tt0085852,Liquid Sky,15 April 1983 (USA),Slava Tsukerman,112 min,Sci-Fi
tt0111302,Streets of Rage,,Richard Elfman,84 min,Action
tt0026007,Wonder Bar,31 March 1934 (USA),Lloyd Bacon,84 min,"Crime,Drama,Musical"
tt1458391,30 Days to Vegas,,"Richard Elfman,Mahatma Kane Sumatra",,"Documentary,Music"
tt1337434,28 Days to Vegas,6 March 2008 (USA),Richard Elfman,60 min,Documentary
tt0097228,Dr. Caligari,1 December 1989 (USA),Stephen Sayadian,80 min,"Comedy,Horror,Sci-Fi"
tt3091126,My Santa,29 November 2013 (USA),Sam Irvin,88 min,"Family,Fantasy"
tt0482629,The Ultimate Gift,9 March 2007 (USA),Michael O. Sajbel,114 min,"Drama,Family,Romance"
tt3112556,Second Chances,1 August 2013 (USA),Rondell Sheridan,50 min,Family
tt3073884,Valley Inn,4 April 2014 (USA),"Kim Swink,Chris Spencer",120 min,"Comedy,Drama,Family"
tt1640116,Christmas with a Capital C,24 December 2011 (USA),Helmut Schleppi,,"Comedy,Drama,Family"
tt3043594,Kristin's Christmas Past,23 November 2013 (USA),Jim Fall,83 min,"Comedy,Family"
tt0110168,It Runs in the Family,23 September 1994 (USA),Bob Clark,85 min,"Comedy,Family"
tt0115725,Bogus,6 September 1996 (USA),Norman Jewison,110 min,"Comedy,Family,Fantasy"
tt0276033,The Country Bears,26 July 2002 (USA),Peter Hastings,88 min,"Comedy,Family,Music"
tt1772261,The Curse of Downers Grove,21 August 2015 (USA),Derick Martini,90 min,"Drama,Horror,Mystery"
tt0070481,One Little Indian,20 June 1973 (USA),Bernard McEveety,90 min,"Comedy,Family,Western"
tt0072951,Escape to Witch Mountain,21 March 1975 (USA),John Hough,97 min,"Adventure,Family,Fantasy"
tt0075807,Candleshoe,16 December 1977 (USA),Norman Tokar,101 min,"Adventure,Comedy,Drama"
tt0252503,Heist,9 November 2001 (USA),David Mamet,109 min,"Action,Crime,Drama"
tt0115862,The Chamber,11 October 1996 (USA),James Foley,113 min,"Drama,Thriller"
tt0105691,Under Suspicion,28 February 1992 (USA),Simon Moore,99 min,"Crime,Drama,Thriller"
tt2737926,Always Watching: A Marble Hornets Story,7 April 2015 (USA),James Moran,92 min,Horror
tt0116259,Extreme Measures,27 September 1996 (USA),Michael Apted,118 min,"Crime,Drama,Mystery"
tt0101590,Class Action,15 March 1991 (USA),Michael Apted,110 min,"Drama,Thriller"
tt0445946,The Contract,5 April 2007 (Germany),Bruce Beresford,96 min,"Action,Crime,Drama"
tt1916664,Developing Her,16 October 2010 (USA),Natalie Bible',,"Short,Drama"
tt0249478,Domestic Disturbance,2 November 2001 (USA),Harold Becker,89 min,"Crime,Mystery,Thriller"
tt0349467,Freedomland,17 February 2006 (USA),Joe Roth,113 min,"Crime,Drama,Mystery"
tt0896798,Cleaner,18 January 2008 (Finland),Renny Harlin,88 min,"Crime,Drama,Mystery"
tt0095243,Gorillas in the Mist,7 October 1988 (USA),Michael Apted,129 min,"Biography,Drama"
tt0125022,Heartbreakers,23 March 2001 (USA),David Mirkin,123 min,"Comedy,Crime,Romance"
tt0119874,The Peacemaker,26 September 1997 (USA),Mimi Leder,124 min,"Action,Thriller"
tt1629766,Pizza Man,2011 (USA),Joe Eckardt,90 min,"Action,Family,Sci-Fi"
tt3957956,12 Rounds 3: Lockdown,11 September 2015 (USA),Stephen Reynolds,90 min,"Action,Crime,Thriller"
tt0106308,Army of Darkness,19 February 1993 (USA),Sam Raimi,81 min,"Comedy,Fantasy,Horror"
tt3122842,The Automatic Hate,15 March 2015 (USA),Justin Lerner,97 min,
tt3233972,Another,17 May 2014 (USA),Jason Bognacki,80 min,"Fantasy,Horror,Sci-Fi"
tt3214068,The Owl,,Justin Suttles,114 min,"Drama,Horror,Thriller"
tt3569374,The Midnight Swim,26 June 2015 (USA),Sarah Adina Smith,84 min,"Drama,Mystery"
tt2782686,Exeter,15 June 2014 (USA),Ann Tramonte,,Horror
tt2882854,Dead Still,6 October 2014 (USA),Philip Adrian Booth,94 min,Horror
tt2544472,Haunting of Cellblock 11,4 March 2015 (Philippines),Andrew P. Jones,85 min,"Horror,Thriller"
tt1045655,The Haunting of Molly Hartley,31 October 2008 (USA),Mickey Liddell,82 min,"Drama,Horror,Thriller"
tt0114462,The Skateboard Kid II,22 March 1995 (USA),Andrew Stevens,90 min,"Family,Fantasy,Thriller"
tt0108153,The Skateboard Kid,,Larry Swerdlove,83 min,"Comedy,Family,Fantasy"
tt0107427,Little Miss Millions,27 September 1993 (USA),Jim Wynorski,90 min,"Comedy,Family"
tt0072856,Death Race 2000,27 April 1975 (USA),Paul Bartel,80 min,"Action,Comedy,Sci-Fi"
tt3704538,V/H/S: Viral,23 October 2014 (USA),"Justin Benson,Gregg Bishop",81 min,"Action,Horror,Thriller"
tt0056405,Reptilicus,20 February 1961 (Denmark),Sidney W. Pink,82 min,"Action,Horror,Sci-Fi"
tt0105629,Toys,18 December 1992 (USA),Barry Levinson,118 min,"Comedy,Drama,Family"
tt0219854,The Kid,7 July 2000 (USA),Jon Turteltaub,104 min,"Comedy,Family,Fantasy"
tt0165396,My Brother the Pig,10 September 1999 (USA),Erik Fleming,92 min,"Comedy,Family,Fantasy"
tt4281724,Terrifier,,Damien Leone,,Horror
tt0347840,Rabbits,,David Lynch,50 min,"Comedy,Drama,Fantasy"
tt0087015,C.H.U.D.,31 August 1984 (USA),Douglas Cheek,88 min,"Horror,Sci-Fi"
tt0113117,French Kiss,5 May 1995 (USA),Lawrence Kasdan,111 min,"Comedy,Drama,Romance"
tt0119313,Hope Floats,29 May 1998 (USA),Forest Whitaker,114 min,"Drama,Romance"
tt0181151,What Planet Are You From?,3 March 2000 (USA),Mike Nichols,105 min,"Comedy,Sci-Fi"
tt0239949,Say It Isn't So,23 March 2001 (USA),J.B. Rogers,95 min,"Comedy,Romance"
tt0245479,Just a Kiss,15 May 2003 (Australia),Fisher Stevens,89 min,"Comedy,Romance"
tt0314431,Hope Springs,9 May 2003 (UK),Mark Herman,92 min,"Comedy,Romance"
tt0120723,Kissing a Fool,27 February 1998 (USA),Doug Ellin,93 min,"Comedy,Romance"
tt0239986,Sidewalks of New York,30 November 2001 (USA),Edward Burns,108 min,"Comedy,Romance"
tt0250347,Double Whammy,3 August 2001 (Portugal),Tom DiCillo,93 min,"Comedy,Crime,Drama"
tt0230030,Bedazzled,20 October 2000 (USA),Harold Ramis,93 min,"Comedy,Fantasy,Romance"
tt0811138,The Love Guru,20 June 2008 (USA),Marco Schnabel,87 min,"Comedy,Romance,Sport"
tt0250468,Killing Me Softly,21 June 2002 (UK),Kaige Chen,100 min,"Drama,Mystery,Romance"
tt1186788,Baby on Board,16 April 2010 (Mexico),Brian Herzlinger,95 min,"Comedy,Romance"
tt0458481,Sin City: A Dame to Kill For,22 August 2014 (USA),"Frank Miller,Robert Rodriguez",102 min,"Crime,Thriller"
tt4105970,They Look Like People,25 January 2015 (USA),Perry Blackshear,80 min,"Drama,Mystery,Thriller"
tt0107254,Jason Goes to Hell: The Final Friday,13 August 1993 (USA),Adam Marcus,87 min,"Fantasy,Horror,Thriller"
tt1731697,The Lords of Salem,18 April 2013 (Russia),Rob Zombie,101 min,"Horror,Thriller"
tt0058700,The Last Man on Earth,8 March 1964 (USA),"Ubaldo Ragona,Sidney Salkow",86 min,"Horror,Sci-Fi"
tt0100258,Night of the Living Dead,19 October 1990 (USA),Tom Savini,92 min,"Horror,Thriller"
tt0114176,Prerokbe Ognja,2 October 1996 (USA),Michael Benson,90 min,"Documentary,Music"
tt0848557,Diary of the Dead,22 February 2008 (USA),George A. Romero,95 min,Horror
tt0022208,Night Nurse,8 August 1931 (USA),William A. Wellman,72 min,"Crime,Drama,Mystery"
tt0478338,Zizek!,26 April 2007 (Germany),Astra Taylor,71 min,Documentary
tt0026129,Bordertown,23 January 1935 (USA),Archie Mayo,90 min,"Crime,Drama"
tt0028313,The Story of Louis Pasteur,February 1936 (USA),William Dieterle,86 min,"Biography,Drama,History"
tt0024262,The Little Giant,20 May 1933 (USA),Roy Del Ruth,76 min,"Comedy,Crime,Romance"
tt0303326,Derrida,31 January 2003 (UK),"Kirby Dick,Amy Ziering",84 min,Documentary
tt0045758,Fear and Desire,1 April 1953 (USA),Stanley Kubrick,62 min,"War,Drama"
tt0026293,Dr. Socrates,19 October 1935 (USA),William Dieterle,70 min,"Crime,Drama,Romance"
tt0905372,The Thing,14 October 2011 (USA),Matthijs van Heijningen Jr.,103 min,"Horror,Mystery,Sci-Fi"
tt0949815,Mr. Warmth: The Don Rickles Project,4 December 2007 (USA),John Landis,89 min,"Documentary,Comedy"
tt0023028,Hot Saturday,28 October 1932 (USA),William A. Seiter,73 min,"Drama,Romance"
tt0039840,Smash-Up: The Story of a Woman,March 1947 (USA),Stuart Heisler,103 min,"Drama,Music,Romance"
tt1179056,A Nightmare on Elm Street,30 April 2010 (USA),Samuel Bayer,95 min,"Horror,Mystery,Thriller"
tt0091338,Killer Party,9 May 1986 (USA),William Fruet,91 min,"Comedy,Horror"
tt0082812,Night School,24 April 1981 (USA),Ken Hughes,88 min,"Horror,Mystery"
tt1270835,Hatchet II,November 2010 (Australia),Adam Green,85 min,"Comedy,Horror,Thriller"
tt0422401,Hatchet,2 April 2010 (Italy),Adam Green,85 min,"Comedy,Horror"
tt1870419,Hatchet III,7 November 2013 (Qatar),BJ McDonnell,81 min,"Action,Comedy,Horror"
tt0082696,Madman,1 January 1982 (USA),Joe Giannone,88 min,"Horror,Thriller"
tt0123977,Love Kills,6 June 2000 (USA),Mario Van Peebles,97 min,"Comedy,Romance,Thriller"
tt0488151,Lying,8 February 2008 (USA),M. Blash,94 min,Drama
tt1675759,The Wait,10 March 2013 (USA),M. Blash,96 min,"Drama,Thriller"
tt1527178,Nómadas,31 May 2013 (Mexico),Ricardo Benet,100 min,Drama
tt0294870,Rent,23 November 2005 (USA),Chris Columbus,135 min,"Drama,Musical,Romance"
tt0361498,Death of a Dynasty,21 July 2007 (Japan),Damon Dash,92 min,"Musical,Comedy"
tt0486652,Sisters,11 March 2008 (USA),Douglas Buck,92 min,"Crime,Horror,Mystery"
tt0364726,Unearthed,14 August 2004 (USA),Craig Kovach,126 min,"Horror,Sci-Fi"
tt0114041,One Good Turn,23 March 1996 (South Korea),Tony Randel,90 min,Thriller
tt0079665,On the Yard,27 April 1979 (USA),Raphael D. Silver,102 min,Drama
tt0090693,Band of the Hand,11 April 1986 (USA),Paul Michael Glaser,109 min,"Action,Crime,Drama"
tt0095977,Rent-a-Cop,15 January 1988 (USA),Jerry London,96 min,"Action,Comedy,Crime"
tt0076776,Stunts,1 December 1977 (West Germany),Mark L. Lester,89 min,"Drama,Mystery"
tt0368447,The Village,30 July 2004 (USA),M. Night Shyamalan,108 min,"Drama,Mystery,Romance"
tt1314655,Devil,17 September 2010 (USA),John Erick Dowdle,80 min,"Drama,Horror,Mystery"
tt0949731,The Happening,13 June 2008 (USA),M. Night Shyamalan,91 min,"Drama,Sci-Fi,Thriller"
tt0452637,Lady in the Water,21 July 2006 (USA),M. Night Shyamalan,110 min,"Fantasy,Mystery,Thriller"
tt1815862,After Earth,31 May 2013 (USA),M. Night Shyamalan,100 min,"Action,Adventure,Sci-Fi"
tt2634658,You Don't Know Jack,20 January 2013 (USA),Morgan Spurlock,,"Documentary,Short"
tt1737747,Something Ventured,24 April 2011 (USA),"Daniel Geller,Dayna Goldfine",84 min,"Documentary,Biography,History"
tt1608182,My Trip to Al-Qaeda,21 April 2010 (USA),Alex Gibney,86 min,Documentary
tt1540814,Casino Jack and the United States of Money,January 2010 (USA),Alex Gibney,118 min,Documentary
tt0326306,The Trials of Henry Kissinger,7 May 2003 (France),Eugene Jarecki,80 min,Documentary
tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,4 March 2011 (UK),Alex Gibney,117 min,Documentary
tt1824254,We Steal Secrets: The Story of WikiLeaks,11 July 2013 (Germany),Alex Gibney,130 min,Documentary
tt2460426,"Park Avenue: Money, Power and the American Dream",12 November 2012 (USA),Alex Gibney,70 min,Documentary
tt3271220,"Chronic-Con, Episode 420: A New Dope",3 July 2015 (USA),Ryan Polito,84 min,"Documentary,Comedy"
tt0084477,Partners,30 April 1982 (USA),James Burrows,93 min,"Comedy,Crime"
tt3214002,Video Games: The Movie,18 July 2014 (USA),Jeremy Snead,101 min,"Documentary,Animation,History"
tt3134340,Blood Ganja,20 September 2013 (USA),"Daniel Bollag,Anthony Ferro",,Documentary
tt0493430,Jackass Number Two,22 September 2006 (USA),Jeff Tremaine,92 min,"Documentary,Action,Comedy"
tt0101764,Double Impact,9 August 1991 (USA),Sheldon Lettich,110 min,"Action,Comedy,Crime"
tt1975283,The Greatest Movie Ever Rolled,3 September 2014 (Netherlands),Ryan Polito,,Documentary
tt1778338,The Culture High,17 October 2014 (USA),Brett Harvey,120 min,"Documentary,News"
tt2312602,Reincarnated,22 March 2013 (UK),Andy Capper,96 min,"Documentary,Music"
tt0060666,Manos: The Hands of Fate,15 November 1966 (USA),Harold P. Warren,74 min,Horror
tt0092240,The Wraith,21 November 1986 (USA),Mike Marvin,93 min,"Action,Horror,Romance"
tt0804492,The Hottie & the Nottie,21 February 2008 (Russia),Tom Putnam,91 min,"Comedy,Romance"
tt0785077,Who's Your Caddy?,27 July 2007 (USA),Don Michael Paul,93 min,"Comedy,Sport"
tt0096149,Space Mutiny,1988 (USA),"David Winters,Neal Sundstrom",93 min,"Action,Adventure,Romance"
tt0339034,From Justin to Kelly,20 June 2003 (USA),Robert Iscove,81 min,"Comedy,Musical,Romance"
tt0473024,Crossover,1 September 2006 (USA),Preston A. Whitmore II,95 min,"Action,Sport"
tt0162930,Die Hard Dracula,,Peter Horak,88 min,"Comedy,Horror"
tt0096870,Going Overboard,12 May 1989 (USA),Valerie Breiman,99 min,Comedy
tt1595656,To the Wonder,22 February 2013 (Ireland),Terrence Malick,112 min,"Drama,Romance"
tt0258068,The Quiet American,7 March 2003 (USA),Phillip Noyce,101 min,"Drama,Mystery,Romance"
tt1778906,American Backwoods: Slew Hampshire,6 June 2015 (USA),Flood Reed,103 min,"Drama,Horror,Thriller"
tt3717252,Underworld: Next Generation,21 October 2016 (USA),Anna Foerster,,"Action,Horror"
tt0112818,Dead Man Walking,2 February 1996 (USA),Tim Robbins,122 min,"Crime,Drama"
tt0120824,The Shipping News,18 January 2002 (USA),Lasse Hallström,111 min,Drama
tt0241303,Chocolat,19 January 2001 (USA),Lasse Hallström,121 min,"Drama,Romance"
tt0422720,Marie Antoinette,20 October 2006 (USA),Sofia Coppola,123 min,"Biography,Drama,History"
tt0414055,Elizabeth: The Golden Age,12 October 2007 (USA),Shekhar Kapur,114 min,"Biography,Drama,History"
tt0304166,Horror,27 May 2003 (USA),Dante Tomaselli,,Horror
tt0075342,The Town That Dreaded Sundown,24 December 1976 (USA),Charles B. Pierce,90 min,"Crime,Drama,Horror"
tt0076028,Final Chapter: Walking Tall,31 August 1977 (USA),Jack Starrett,112 min,"Action,Crime,Drama"
tt0073880,Walking Tall Part II,28 September 1975 (USA),Earl Bellamy,109 min,"Action,Biography,Crime"
tt0071788,Macon County Line,1 December 1975 (Sweden),Richard Compton,89 min,"Drama,Action"
tt0070915,White Lightning,22 October 1973 (Sweden),Joseph Sargent,101 min,"Action,Drama,Crime"
tt0073015,Framed,August 1975 (USA),Phil Karlson,106 min,"Action,Crime,Drama"
tt0066832,Billy Jack,2 August 1971 (Sweden),Tom Laughlin,114 min,"Action,Drama"
tt1322313,Sunshine Superman,22 May 2015 (USA),Marah Strauch,100 min,"Documentary,Biography,Sport"
tt0862856,Trick 'r Treat,9 December 2007 (USA),Michael Dougherty,82 min,"Horror,Thriller"
tt4530884,I Spit on Your Grave: Vengeance is Mine,29 November 2015 (USA),R.D. Braunstein,92 min,"Crime,Horror,Thriller"
tt2046130,Paranormal Haunting: The Curse of the Blue Moon Inn,1 January 2012 (USA),Philip Gardiner,90 min,Horror
tt2676710,616: Paranormal Incident,12 February 2013 (USA),David Chirchirillo,90 min,Horror
tt1648964,Paranormal Captivity,30 September 2012 (USA),John Orrichio,108 min,"Horror,Thriller"
tt0864331,The Haunted Casino,March 2008 (France),Charles Band,,Horror
tt1043757,Not Another B Movie,,John Wesley Norton,87 min,Comedy
tt1179904,Paranormal Activity,16 October 2009 (USA),Oren Peli,86 min,Horror
tt2095742,Paranormal Incident,31 October 2011 (USA),Matthew Bolton,82 min,"Horror,Sci-Fi"
tt3816458,Dead Rising: Watchtower,27 March 2015 (USA),Zach Lipovsky,118 min,Horror
tt2784512,Zombeavers,20 March 2015 (USA),Jordan Rubin,77 min,"Comedy,Horror"
tt3339674,Burying the Ex,19 June 2015 (USA),Joe Dante,89 min,"Comedy,Horror"
tt2663744,Assassins Tale,9 July 2013 (USA),Arthur Louis Fuller,92 min,"Action,Crime,Thriller"
tt0419724,The Haunted World of El Superbeasto,12 September 2009 (USA),Rob Zombie,77 min,"Animation,Action,Comedy"
tt1969166,The Walking Dead Girls,22 March 2011 (USA),Tyler Benjamin,70 min,Documentary
tt1572315,Texas Chainsaw 3D,4 January 2013 (USA),John Luessenhop,92 min,"Horror,Thriller"
tt0114888,The Walking Dead,24 February 1995 (USA),Preston A. Whitmore II,88 min,"Drama,War"
tt0028478,The Walking Dead,14 March 1936 (USA),Michael Curtiz,66 min,"Crime,Horror,Sci-Fi"
tt1945044,Exeter,12 August 2015 (Philippines),Marcus Nispel,91 min,"Horror,Thriller"
tt2207484,Muck,13 March 2015 (USA),Steve Wolsh,90 min,Horror
tt0100842,The Unbelievable Truth,8 November 1990 (Australia),Hal Hartley,90 min,"Comedy,Drama,Romance"
tt2908090,Zombie Killers: Elephant's Graveyard,11 February 2016 (Germany),Harrison Smith,104 min,Horror
tt0099994,Leatherface: Texas Chainsaw Massacre III,12 January 1990 (USA),Jeff Burr,85 min,"Horror,Thriller"
tt1939659,Carrie,18 October 2013 (USA),Kimberly Peirce,100 min,"Drama,Horror"
tt2651924,The Hit Girl,March 2013 (USA),James A. Ward,86 min,"Action,Adventure,Comedy"
tt3369676,The Burning Dead,21 July 2015 (Germany),Rene Perez,82 min,Horror
tt0115604,Babe Watch: Forbidden Parody,14 August 2007 (Hungary),Rick Sloane,,
tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,15 January 2013 (USA),Craig Moss,80 min,Comedy
tt2357144,37,8 August 2014 (USA),Randall Batinkoff,94 min,"Mystery,Romance,Thriller"
tt2217790,Apocalypse Kiss,8 April 2014 (USA),Christian Grillo,101 min,Sci-Fi
tt0760169,Hallettsville,10 March 2009 (USA),Andrew Pozza,87 min,Horror
tt1145157,The Jerk Theory,November 2011 (USA),Scott S. Anderson,93 min,"Comedy,Music,Romance"
tt1667416,Coffin,22 October 2011 (USA),"Kipp Tribble,Derik Wingo",95 min,"Crime,Horror,Mystery"
tt1764366,Hollywood Sex Wars,31 December 2011 (USA),Paul Sapiano,96 min,Comedy
tt0078767,The Amityville Horror,27 July 1979 (USA),Stuart Rosenberg,117 min,"Drama,Horror"
tt2098627,Attack of the 50 Foot Cheerleader,2012 (USA),Kevin O'Neill,83 min,Comedy
tt0097981,A Nightmare on Elm Street 5: The Dream Child,11 August 1989 (USA),Stephen Hopkins,89 min,"Horror,Thriller"
tt3850214,Dope,19 June 2015 (USA),Rick Famuyiwa,103 min,"Comedy,Crime,Drama"
tt0041838,Samson and Delilah,January 1950 (USA),Cecil B. DeMille,131 min,"Adventure,Drama,History"
tt0014532,The Ten Commandments,23 November 1923 (USA),Cecil B. DeMille,136 min,"Biography,Drama"
tt0055047,King of Kings,30 October 1961 (USA),Nicholas Ray,168 min,"Biography,Drama,History"
tt0043949,Quo Vadis,25 December 1951 (USA),"Mervyn LeRoy,Anthony Mann",171 min,"Biography,Drama,History"
tt0046247,The Robe,4 December 1953 (France),Henry Koster,135 min,"Drama,History"
tt0056937,Cleopatra,31 July 1963 (UK),"Joseph L. Mankiewicz,Rouben Mamoulian",192 min,"Biography,Drama,History"
tt0054847,El Cid,14 December 1961 (USA),Anthony Mann,182 min,"Adventure,Biography,Drama"
tt0060164,The Bible: In the Beginning...,28 September 1966 (USA),John Huston,174 min,Drama
tt0045061,The Quiet Man,14 September 1952 (USA),John Ford,129 min,"Comedy,Drama,Romance"
tt0110978,Texas Chainsaw Massacre: The Next Generation,21 October 1995 (Japan),Kim Henkel,95 min,"Comedy,Horror,Thriller"
tt1132626,Saw V,24 October 2008 (USA),David Hackl,92 min,"Horror,Mystery"
tt1477076,Saw 3D: The Final Chapter,29 October 2010 (USA),Kevin Greutert,90 min,"Horror,Mystery"
tt0065451,Barquero,20 June 1970 (Japan),Gordon Douglas,115 min,Western
tt0890870,Saw IV,26 October 2007 (USA),Darren Lynn Bousman,93 min,"Horror,Mystery"
tt0068638,The Getaway,13 December 1972 (USA),Sam Peckinpah,122 min,"Action,Crime,Thriller"
tt0065446,The Ballad of Cable Hogue,13 May 1970 (USA),Sam Peckinpah,121 min,"Comedy,Drama,Romance"
tt0070518,Pat Garrett & Billy the Kid,31 August 1973 (Hong Kong),Sam Peckinpah,122 min,"Drama,History,Western"
tt0067921,Valdez Is Coming,9 April 1971 (USA),Edwin Sherin,90 min,Western
tt0058238,Invitation to a Gunfighter,14 October 1964 (USA),Richard Wilson,92 min,Western
tt0060748,Nevada Smith,10 June 1966 (USA),Henry Hathaway,128 min,Western
tt0062218,Rough Night in Jericho,1 August 1967 (USA),Arnold Laven,104 min,"Romance,Western"
tt0044413,Bend of the River,13 February 1952 (USA),Anthony Mann,87 min,"Action,Adventure,Western"
tt0063775,Villa Rides,20 September 1968 (West Germany),Buzz Kulik,125 min,"War,Western"
tt1233227,Saw VI,23 October 2009 (USA),Kevin Greutert,90 min,"Horror,Mystery"
tt0060048,40 Guns to Apache Pass,1 May 1967 (USA),William Witney,95 min,"Western,Adventure,Romance"
tt0067927,Vanishing Point,13 March 1971 (USA),Richard C. Sarafian,99 min,"Action,Thriller"
tt0146336,Urban Legend,25 September 1998 (USA),Jamie Blanks,99 min,"Horror,Mystery,Thriller"
tt0063688,The Thomas Crown Affair,19 June 1968 (USA),Norman Jewison,102 min,"Crime,Drama,Romance"
tt0060934,The Sand Pebbles,20 December 1966 (USA),Robert Wise,182 min,"Adventure,Drama,Romance"
tt0088258,This Is Spinal Tap,2 March 1984 (USA),Rob Reiner,82 min,"Comedy,Music"
tt0107623,The Music of Chance,4 June 1993 (USA),Philip Haas,98 min,Drama
tt0096223,Tapeheads,21 October 1988 (USA),Bill Fishman,93 min,"Comedy,Music"
tt0103125,True Colors,15 March 1991 (USA),Herbert Ross,111 min,Drama
tt0105267,Roadside Prophets,8 October 1992 (Germany),Abbe Wool,96 min,"Adventure,Comedy,Drama"
tt0105151,The Player,8 May 1992 (USA),Robert Altman,124 min,"Comedy,Drama"
tt0150216,Cradle Will Rock,21 January 2000 (USA),Tim Robbins,132 min,Drama
tt0107594,Money for Nothing,10 September 1993 (USA),Ramón Menéndez,100 min,"Comedy,Crime,Drama"
tt0084522,Porky's,19 March 1982 (USA),Bob Clark,94 min,Comedy
tt0086129,Porky's II: The Next Day,24 June 1983 (USA),Bob Clark,98 min,Comedy
tt0090685,Back to School,13 June 1986 (USA),Alan Metter,96 min,"Comedy,Romance,Sport"
tt0093857,Revenge of the Nerds II: Nerds in Paradise,10 July 1987 (USA),Joe Roth,88 min,Comedy
tt0089886,Real Genius,7 August 1985 (USA),Martha Coolidge,108 min,"Comedy,Romance,Sci-Fi"
tt0089826,Porky's Revenge,22 March 1985 (USA),James Komack,92 min,Comedy
tt0102443,A Midnight Clear,24 April 1992 (USA),Keith Gordon,108 min,"Drama,War"
tt0102500,Mystery Date,16 August 1991 (USA),Jonathan Wacks,97 min,"Comedy,Crime,Romance"
tt0271020,The Jimmy Show,16 January 2002 (USA),Frank Whaley,96 min,"Comedy,Drama"
tt0114371,Search and Destroy,5 May 1995 (USA),David Salle,90 min,"Action,Comedy,Drama"
tt0084675,Shoot the Moon,19 February 1982 (USA),Alan Parker,124 min,Drama
tt0119223,Great Expectations,30 January 1998 (USA),Alfonso Cuarón,111 min,"Drama,Romance"
tt0103251,White Palace,19 October 1990 (USA),Luis Mandoki,103 min,"Drama,Romance"
tt0103247,White Fang,18 January 1991 (USA),Randal Kleiser,107 min,"Adventure,Drama"
tt0031750,The Old Maid,2 September 1939 (USA),Edmund Goulding,95 min,Drama
tt0109816,Floundering,January 1994 (USA),Peter McCarthy,96 min,Comedy
tt0120878,The Velocity of Gary,16 July 1999 (USA),Dan Ireland,100 min,"Comedy,Drama,Romance"
tt0200472,Beautiful Joe,9 June 2000 (Poland),Stephen Metcalfe,98 min,"Comedy,Drama"
tt0119670,The Mighty,9 October 1998 (USA),Peter Chelsom,100 min,"Comedy,Drama"
tt0105809,Where Sleeping Dogs Lie,19 June 1993 (South Korea),Charles Finch,95 min,"Crime,Mystery,Thriller"
tt0102860,Scissors,22 March 1991 (USA),Frank De Felitta,105 min,"Horror,Thriller"
tt0092767,Cold Steel,9 April 1988 (Japan),Dorothy Ann Puzo,91 min,"Action,Thriller"
tt0120683,Gloria,22 January 1999 (USA),Sidney Lumet,108 min,"Crime,Drama,Thriller"
tt0331468,Cold Creek Manor,19 September 2003 (USA),Mike Figgis,118 min,"Drama,Horror,Mystery"
tt0110146,Intersection,21 January 1994 (USA),Mark Rydell,98 min,"Drama,Romance"
tt0082969,Raggedy Man,18 September 1981 (USA),Jack Fisk,94 min,Drama
tt0090110,Sweet Dreams,2 October 1985 (USA),Karel Reisz,115 min,"Biography,Drama,Music"
tt0092605,Baby Boom,30 October 1987 (USA),Charles Shyer,110 min,"Comedy,Drama,Romance"
tt0083967,Frances,3 February 1983 (Argentina),Graeme Clifford,140 min,"Biography,Drama,Romance"
tt0087091,Country,29 September 1984 (USA),Richard Pearce,105 min,Drama
tt0090556,"'night, Mother",29 January 1987 (Australia),Tom Moore,96 min,Drama
tt0100134,Men Don't Leave,15 June 1990 (Netherlands),Paul Brickman,115 min,Drama
tt0095135,Far North,11 November 1988 (USA),Sam Shepard,90 min,Drama
tt0088007,The River,19 December 1984 (USA),Mark Rydell,122 min,Drama
tt0109306,Blue Sky,16 September 1994 (USA),Tony Richardson,101 min,"Drama,Romance"
tt0080895,How to Beat the High Co$t of Living,21 August 1981 (Finland),Robert Scheerer,105 min,"Comedy,Crime"
tt0091778,Poltergeist II: The Other Side,23 May 1986 (USA),Brian Gibson,91 min,Horror
tt0089504,Lost in America,22 August 1985 (Argentina),Albert Brooks,91 min,Comedy
tt0283897,Assassination Tango,4 September 2003 (Argentina),Robert Duvall,114 min,"Crime,Drama,Romance"
tt0118632,The Apostle,20 February 1998 (USA),Robert Duvall,134 min,Drama
tt0089424,Kiss of the Spider Woman,26 July 1985 (USA),Hector Babenco,120 min,Drama
tt0097500,Her Alibi,3 February 1989 (USA),Bruce Beresford,94 min,"Comedy,Crime,Mystery"
tt0079638,Norma Rae,2 March 1979 (USA),Martin Ritt,114 min,Drama
tt0079239,The Great Santini,26 October 1979 (USA),Lewis John Carlino,115 min,Drama
tt0087921,Places in the Heart,5 October 1984 (USA),Robert Benton,111 min,Drama
tt0082979,Reds,25 December 1981 (USA),Warren Beatty,195 min,"Biography,Drama,History"
tt0293508,The Phantom of the Opera,22 December 2004 (USA),Joel Schumacher,143 min,"Drama,Musical,Romance"
